date,close,high,low,pivot,resistance
2025-02-21 00:00:00,22744.94728,23359.774918,22737.334128,23214.77500366667,23379.026566333338
2025-02-24 00:00:00,22500.538855,22905.611035,22479.79958,22947.352108666662,23157.37008933333
2025-02-25 00:00:00,22257.705565,22528.366238,22041.387045,22628.64982333333,22777.50006666666
2025-02-26 00:00:00,22338.299965,22481.637237,22109.642889,22275.819616,22510.252186999995
2025-02-27 00:00:00,21666.767473,22457.747692,21614.262978,22309.860030333333,22510.077171666668
2025-02-28 00:00:00,21956.329763,21993.345432,21485.364442,21912.926047666668,22211.589117333337
2025-03-03 00:00:00,21559.133258,22178.948823,21334.414019,21811.679879,22137.995316
2025-03-04 00:00:00,21565.69632,21770.988896,21080.817307,21690.832033333336,22047.250047666672
2025-03-05 00:00:00,21644.19054,21763.113221,21227.567371,21472.500841,21864.184375
2025-03-06 00:00:00,21183.98864,21681.731254,21004.948312,21544.957044,21862.346717
2025-03-07 00:00:00,21219.429175,21302.386277,20755.55196,21290.222735333333,21575.497158666665
2025-03-10 00:00:00,20447.350574,21166.137112,20237.595116,21092.455804,21429.359648
2025-03-11 00:00:00,20373.056713,20672.857381,20097.933159,20617.027600666668,20996.460085333336
2025-03-12 00:00:00,20553.147132,20779.966551,20358.092932,20381.282417666665,20664.63167633333
2025-03-13 00:00:00,20259.384482,20680.470532,20130.223424,20563.73553833333,20769.37814466667
2025-03-14 00:00:00,20652.64315,20731.399893,20263.322319,20356.692812666668,20583.162201333336
2025-03-17 00:00:00,20824.595371,20959.006879,20529.782631,20549.121787333333,20834.921255666668
2025-03-18 00:00:00,20472.98598,20852.685276,20369.343047,20771.12829366667,21012.47395633334
2025-03-19 00:00:00,20723.391462,20929.118788,20427.268797,20565.00476766667,20760.66648833334
2025-03-20 00:00:00,20670.660847,20889.635766,20505.455571,20693.259682333333,20959.250567666662
2025-03-21 00:00:00,20750.146405,20757.159836,20367.264993,20688.58406133333,20871.712551666664
2025-03-24 00:00:00,21151.730301,21206.019456,20833.0088,20624.857078,20882.449162999997
2025-03-25 00:00:00,21317.974604,21325.767306,21084.972822,21063.58618566667,21294.16357133334
2025-03-26 00:00:00,20874.569876,21338.235629,20827.294152,21242.904910666668,21400.836999333336
2025-03-27 00:00:00,20777.680618,20987.823808,20715.339004,21013.366552333333,21199.438952666667
2025-03-28 00:00:00,20116.599754,20792.746508,20112.96316,20826.94781,20938.556616
2025-03-31 00:00:00,20170.629153,20250.374467,19717.353669,20340.76980733333,20568.57645466666
2025-04-01 00:00:00,20362.849129,20410.644366,20012.956821,20046.119096333336,20374.88452366667
2025-04-02 00:00:00,19899.70289,20826.514882,19821.256359,20262.15010533333,20511.34338966667
2025-04-03 00:00:00,19376.29309,19925.418805,19340.446662,20182.491377,20543.726395
2025-04-04 00:00:00,18165.566998,19443.310325,18066.080173,19547.386185666663,19754.32570933333
2025-04-07 00:00:00,18316.745412,19078.092371,17102.382726,18558.31916533333,19050.558157666663
2025-04-08 00:00:00,17904.51149,19073.676506,17635.923038,18165.740169666667,19229.09761333333
2025-04-09 00:00:00,20108.807053,20143.354697,17388.115123,18204.703678,18773.484318000003
2025-04-10 00:00:00,19223.556136,20139.97786,18618.322969,19213.425624333333,21038.736125666663
2025-04-11 00:00:00,19555.005716,19610.074142,18772.09895,19327.285655,20036.248341
2025-04-14 00:00:00,19640.205922,20007.50193,19468.766484,19312.392936,19852.686922
2025-04-15 00:00:00,19677.091377,19891.910188,19543.056907,19705.491445333333,19942.216406666663
2025-04-16 00:00:00,19086.144829,19597.346063,18823.271024,19704.01949066667,19864.98207433334
2025-04-17 00:00:00,19146.927903,19380.708954,18974.189681,19168.920638666663,19514.57025333333
2025-04-21 00:00:00,18613.127834,19100.950962,18390.776078,19167.27551266667,19360.36134433334
2025-04-22 00:00:00,19075.494803,19236.543973,18560.916733,18701.61829133333,19012.460504666666
2025-04-23 00:00:00,19585.65701,19913.469996,19350.577174,18957.65183633333,19354.38693966667
2025-04-24 00:00:00,20102.572891,20175.824287,19320.445394,19616.56806,19882.558946000005
2025-04-25 00:00:00,20317.911216,20353.497887,19966.200611,19866.28085733333,20412.116320666664
2025-04-28 00:00:00,20244.140306,20388.824801,20008.800714,20212.53657133333,20458.872531666668
2025-04-29 00:00:00,20379.733316,20456.881063,20134.263212,20213.921940333334,20419.043166666663
2025-04-30 00:00:00,20623.125367,20655.854714,19849.310085,20323.625863666664,20512.988515333327
2025-05-01 00:00:00,20571.693535,20911.195574,20528.314162,20376.096722,20902.883359000003
2025-05-02 00:00:00,20993.018942,21068.088635,20520.261704,20670.401090333333,20812.488018666667
2025-05-05 00:00:00,20824.436828,20990.161618,20745.211027,20860.456427,21200.651149999994
2025-05-06 00:00:00,20621.30707,20818.72218,20509.351921,20853.269824333333,20961.328621666664
2025-05-07 00:00:00,20736.379298,20919.507789,20446.750551,20649.793723666666,20790.23552633333
2025-05-08 00:00:00,20942.885894,21130.949763,20687.804791,20700.879212666667,20955.00787433333
2025-05-09 00:00:00,20932.755382,21080.556958,20840.801502,20920.546816,21153.288841
2025-05-12 00:00:00,21774.886682,21815.408731,21171.991325,20951.37128066667,21061.94105933334
2025-05-13 00:00:00,22084.256941,22179.587658,21630.461943,21587.428912666663,22002.866500333334
2025-05-14 00:00:00,22234.915841,22255.436622,22067.112997,21964.768847333336,22299.075751666674
2025-05-15 00:00:00,22231.539003,22369.989337,22019.058003,22185.82182,22304.530642999995
2025-05-16 00:00:00,22235.435354,22351.54661,22152.313202,22206.862114333333,22394.666225666668
2025-05-19 00:00:00,22356.741744,22385.314984,21936.455365,22246.431722,22340.550241999998
2025-05-20 00:00:00,22255.956135,22403.757712,22129.194854,22226.170697666665,22515.886030333328
2025-05-21 00:00:00,21970.743252,22399.861361,21895.154045,22262.969567000004,22396.744280000006
2025-05-22 00:00:00,22042.436108,22170.236416,21861.125915,22088.58621933333,22282.01839366667
2025-05-23 00:00:00,21770.990331,22064.775186,21535.910496,22024.599479666667,22188.07304433333
2025-05-26 00:00:00,22114.128964,22139.325366,21772.029358,21790.558671,22045.206846
2025-05-27 00:00:00,22315.180669,22327.129478,21966.587145,22008.49456266667,22244.95976733334
2025-05-28 00:00:00,22365.05396,22409.212603,22153.352229,22202.965764000004,22439.344383000007
2025-05-29 00:00:00,22219.590194,22711.829187,22132.311935,22309.206264000004,22465.060299000008
2025-05-30 00:00:00,22202.965764,22269.982999,21893.855262,22354.577105333334,22576.842275666662
2025-06-02 00:00:00,22395.705253,22418.304088,21988.926223,22122.26800833333,22350.680754666657
2025-06-03 00:00:00,22534.415344,22608.965524,22234.396327,22267.645188,22546.364153
2025-06-04 00:00:00,22596.756958,22653.903437,22485.58108,22459.259065,22684.121803000005
2025-06-05 00:00:00,22354.663691,22791.054987,22342.714881,22578.74715833333,22671.91323666667
2025-06-06 00:00:00,22660.657112,22727.154833,22308.946507,22496.144519666665,22649.57415833333
2025-06-09 00:00:00,22673.904705,22745.078047,22563.508097,22565.58615066667,22822.22579433334
2025-06-10 00:00:00,22807.679418,22850.539277,22580.132527,22660.830283,22758.152469
2025-06-11 00:00:00,22737.285345,22968.728587,22641.175358,22746.117074,22912.101620999994
2025-06-12 00:00:00,22764.040288,22834.953874,22560.650773,22782.39643,22923.617501999997
2025-06-13 00:00:00,22497.010376,22771.05372,22308.946507,22719.881645,22879.112517
2025-06-16 00:00:00,22797.41643,22858.36315,22340.896584,22525.670201,22742.393895
2025-06-17 00:00:00,22580.63126,22812.331661,22536.914204,22665.55872133333,22990.22085866667
2025-06-18 00:00:00,22590.660467,22730.555049,22488.311123,22643.292375,22749.670546
2025-06-19 00:00:00,22324.50074,22599.918197,22270.240158,22603.17554633333,22718.039969666657
2025-06-20 00:00:00,22500.397603,22764.242898,22368.474956,22398.21969833333,22526.19923866666
2025-06-23 00:00:00,22704.324815,22725.669025,22184.348999,22544.371819000004,22720.26868200001
2025-06-24 00:00:00,23049.432403,23091.092187,22697.638677,22538.114279666668,22891.87956033333
2025-06-25 00:00:00,23116.036625,23193.95585,23025.516602,22946.05442233333,23194.470167666663
2025-06-26 00:00:00,23321.763951,23343.879638,23080.291502,23111.836359,23198.156115999995
2025-06-27 00:00:00,23391.454082,23479.145355,23247.187795,23248.64503033333,23416.99855866666
2025-06-30 00:00:00,23521.576616,23591.523906,23403.026244,23372.595744,23498.003693
2025-07-01 00:00:00,23341.565206,23570.951174,23241.530294,23505.375588666662,23607.72493333333
2025-07-02 00:00:00,23507.175703,23513.347523,23228.672336,23384.682224666667,23527.83415533333
2025-07-03 00:00:00,23719.332008,23764.077701,23480.68831,23416.39852066667,23604.12470533334
2025-07-04 00:00:00,23562.722081,23722.932236,23537.263324,23654.699339666666,23828.71036933333
2025-07-07 00:00:00,23493.031949,23687.95859,23432.085229,23607.63921366667,23678.01510333334
2025-07-08 00:00:00,23559.121853,23630.612098,23461.658532,23537.691922666665,23643.29861633333
2025-07-09 00:00:00,23703.38814,23773.849749,23497.660814,23550.464161,23639.26979
2025-07-10 00:00:00,23668.928813,23751.219743,23557.064579,23658.299567666665,23818.93832133333
2025-07-11 00:00:00,23594.866976,23708.788482,23485.317175,23659.071045,23761.077511
2025-07-14 00:00:00,23695.930524,23727.046782,23456.001031,23596.324211,23707.331247
2025-07-15 00:00:00,23676.900747,23887.771255,23654.5279,23626.32611233333,23796.651193666665
2025-07-16 00:00:00,23723.703713,23761.506109,23489.431721,23739.733300666663,23824.938701333325
2025-07-17 00:00:00,23931.745471,23946.403543,23676.129269,23658.21384766667,23826.99597433334
2025-07-18 00:00:00,23893.685916,23988.577645,23832.996355,23851.426094333336,24026.72291966667
2025-07-21 00:00:00,24015.579356,24095.555854,23868.227159,23905.086638666664,23977.17692233333
2025-07-22 00:00:00,23863.341135,24036.152089,23769.735202,23993.120789666664,24118.01442033333
2025-07-23 00:00:00,24081.66926,24088.612557,23809.594872,23889.742808666662,24009.75041533333
2025-07-24 00:00:00,24064.953915,24095.298695,23965.433321,23993.292229666666,24176.98958733333
2025-07-25 00:00:00,24119.214497,24148.273481,23998.864011,24041.895310333333,24118.357299666663
2025-07-28 00:00:00,24182.475649,24260.652033,24107.899494,24088.78399633333,24178.70398166667
2025-07-29 00:00:00,24123.586202,24329.827846,24091.955626,24183.67572533333,24259.451956666668
2025-07-30 00:00:00,24339.342735,24367.373083,24025.351404,24181.78989133333,24271.62415666666
2025-07-31 00:00:00,23997.578215,24527.840397,23957.461387,24244.02240733333,24462.693410666667
2025-08-01 00:00:00,23524.919685,24016.093675,23427.199205,24160.959999666666,24364.45861233333
2025-08-04 00:00:00,24019.436744,24021.236858,23475.287968,23656.070855,23884.942504999995
2025-08-05 00:00:00,23753.277016,24074.468803,23745.562242,23838.653856666668,24202.01974533333
2025-08-06 00:00:00,24083.726533,24116.642905,23705.445413,23857.769353666663,23969.97646533333
2025-08-07 00:00:00,24195.333607,24348.857624,23997.063897,23968.60495033333,24231.764487666667
2025-08-08 00:00:00,24446.063785,24448.378218,24176.04667,24180.418376,24363.772855
2025-08-11 00:00:00,24306.169204,24486.180614,24262.966465,24356.829557666668,24537.612445333336
2025-08-12 00:00:00,24635.332925,24639.447471,24271.709877,24351.772094333337,24440.577723666676
2025-08-13 00:00:00,24612.960078,24757.740684,24570.014499,24515.496757666668,24759.28363833333
2025-08-14 00:00:00,24575.672,24695.251008,24474.608452,24646.905087000003,24723.795675000005
2025-08-15 00:00:00,24478.20868,24649.219519,24414.17605,24581.84382,24689.079188
2025-08-18 00:00:00,24469.208109,24565.642793,24398.232182,24513.868083,24613.560116
2025-08-19 00:00:00,24145.70189,24520.639941,24096.84165,24477.69436133333,24557.156540666663
2025-08-20 00:00:00,23986.777531,24158.045529,23694.644728,24254.394493666667,24411.94733733333
2025-08-21 00:00:00,23886.742619,24038.466521,23781.050205,23946.489262666662,24198.333797333333
2025-08-22 00:00:00,24258.080442,24327.256255,23737.590308,23902.08644833333,24023.122691666664
2025-08-25 00:00:00,24175.275193,24292.539769,24114.585632,24107.642335,24477.694362
2025-08-26 00:00:00,24283.539198,24287.139426,24040.780954,24194.133531333337,24273.681430666675
2025-08-27 00:00:00,24216.163499,24367.373083,24105.842221,24203.819859333336,24366.85876466667
2025-08-28 00:00:00,24442.463557,24485.409136,24160.102803,24229.79293433333,24353.74364766667
2025-08-29 00:00:00,24126.157794,24442.463557,24067.525506,24362.658498666668,24565.214194333334
2025-09-01 00:00:00,24175.275193,24226.964184,24039.752317,24212.04895233333,24356.572398666667
2025-09-02 00:00:00,24049.010047,24182.732808,23684.615521,24147.330564666667,24254.90881233333
2025-09-03 00:00:00,24127.44359,24198.933835,23965.433321,23972.119458666668,24259.623396333336
2025-09-04 00:00:00,24362.2299,24387.688657,24080.383464,24097.270248666668,24229.10717633333
2025-09-05 00:00:00,24351.172056,24586.472685,24178.103944,24276.76734033333,24473.151216666665
2025-09-08 00:00:00,24480.008794,24572.071772,24327.513414,24371.91622833333,24565.728512666665
2025-09-09 00:00:00,24573.871886,24606.27394,24405.432638,24459.864660000003,24592.215906000005
2025-09-10 00:00:00,24541.212673,24732.796245,24466.1222,24528.526154666662,24651.619671333327
2025-09-11 00:00:00,24694.222372,24734.596359,24520.639941,24580.043706,24693.965212
2025-09-12 00:00:00,24805.829446,24850.832298,24655.391339,24649.819557333336,24778.99917366667
2025-09-15 00:00:00,24993.156802,25012.254597,24768.821372,24770.684361000003,24885.977383000005
2025-09-16 00:00:00,24985.263047,25104.433287,24953.688026,24924.744257,25080.667142
2025-09-17 00:00:00,24956.489036,25008.435038,24691.666281,25014.461453333333,25075.234880666667
2025-09-18 00:00:00,25172.166799,25276.313441,24949.61383,24885.53011833333,25079.393955666663
2025-09-19 00:00:00,25322.148148,25349.648973,25112.327042,25132.69802333333,25315.782216666663
2025-09-22 00:00:00,25459.906908,25491.481929,25207.816016,25261.374721,25410.4224
2025-09-23 00:00:00,25294.392686,25490.208743,25240.154949,25386.401617666663,25564.98721933333
2025-09-24 00:00:00,25206.54283,25375.621974,25083.807669,25341.58545933333,25443.015969666663
2025-09-25 00:00:00,25092.465336,25253.396087,24875.514386,25221.99082433333,25360.173979666662
2025-09-26 00:00:00,25185.1533,25206.54283,24974.822919,25073.79193633333,25272.069486666664
2025-09-29 00:00:00,25271.475333,25438.772015,25180.315192,25122.17301633333,25269.523113666663
2025-09-30 00:00:00,25298.976157,25375.876611,25180.824466,25296.85418,25413.393168
2025-10-01 00:00:00,25473.148046,25501.158145,25090.1736,25285.225744666663,25389.62702333333
2025-10-02 00:00:00,25570.674119,25647.065298,25457.360536,25354.826597000003,25619.479594000008
2025-10-03 00:00:00,25445.392584,25663.871357,25385.552827,25558.366651,25659.372766
2025-10-06 00:00:00,25651.139494,25721.164742,25458.633722,25498.272256,25610.991685
2025-10-07 00:00:00,25519.492028,25743.827459,25448.193594,25610.312652666664,25761.99158333333
2025-10-08 00:00:00,25824.292834,25835.242237,25490.46338,25570.504360333336,25692.815126666672
2025-10-09 00:00:00,25756.304685,25865.034797,25627.458229,25716.66615033333,25942.86892066666
2025-10-10 00:00:00,24636.664632,25858.923502,24606.617435,25749.599237,25871.740245
2025-10-13 00:00:00,25366.455032,25428.07725,24997.230999,25034.068523,25461.519611
2025-10-14 00:00:00,25215.455134,25508.797263,24873.986562,25263.921093666664,25530.61118833333
2025-10-15 00:00:00,25403.88671,25580.859609,25120.730072,25199.412986333333,25524.839410666667
2025-10-16 00:00:00,25254.159999,25646.556023,25100.613728,25368.492130333336,25616.254188666677
2025-10-17 00:00:00,25497.847861,25520.510577,24862.782523,25333.776583333336,25566.93943866667
2025-10-20 00:00:00,25796.537372,25824.802109,25418.655672,25293.713653666666,25724.64478433333
2025-10-21 00:00:00,25733.896605,25838.552521,25670.746564,25679.99838433333,25941.341096666663
2025-10-22 00:00:00,25504.46843,25808.250687,25264.854764,25747.731896666668,25824.71722933333
2025-10-23 00:00:00,25746.883106,25765.216989,25399.557877,25525.85796033333,25786.861156666662
2025-10-24 00:00:00,25983.441125,26045.063343,25744.846008,25637.219324,25874.880771000004
2025-10-27 00:00:00,26486.095085,26496.025938,26176.710809,25924.45015866667,26104.05430933334
2025-10-28 00:00:00,26657.975239,26718.069633,26424.21823,26386.27727733333,26595.84374566666
2025-10-29 00:00:00,26707.374868,26869.069531,26532.439067,26600.087700666667,26775.95717133333
2025-10-30 00:00:00,26634.293973,26888.676601,26332.548814,26702.96115533333,26873.48324366667
2025-10-31 00:00:00,26464.960192,26761.357968,26368.961943,26618.506462666668,26904.46411133333
2025-11-03 00:00:00,26593.806648,26753.209576,26495.262027,26531.76003433333,26694.558125666663
2025-11-04 00:00:00,26051.429274,26588.713903,25996.172988,26614.092750333333,26732.923473666666
2025-11-05 00:00:00,26206.248731,26360.049639,25750.957302,26212.105388333333,26428.03778866667
2025-11-06 00:00:00,25781.004499,26301.228431,25665.144544,26105.751890666663,26460.54647933333
2025-11-07 00:00:00,25694.682466,25825.056746,25167.583329,25915.79249133333,26166.44043866666
2025-11-10 00:00:00,26197.845701,26238.333027,25737.716164,25562.440847,25957.298365
2025-11-11 00:00:00,26134.950297,26246.736056,25951.102192,26057.964964,26378.213764
2025-11-12 00:00:00,26100.319629,26309.122186,25961.54232,26110.929515,26270.756838
2025-11-13 00:00:00,25552.84951,26198.609613,25466.27284,26123.66137833333,26285.780436666668
2025-11-14 00:00:00,25613.962454,25762.415979,25082.789119,25739.243987666665,26012.21513533333
2025-11-17 00:00:00,25367.473581,25831.677315,25190.500682,25486.389184,25889.989249
2025-11-18 00:00:00,24986.281596,25422.475231,24828.406492,25463.217192666667,25735.93370333333
2025-11-19 00:00:00,25421.711319,25451.503879,24898.43174,25079.054439666663,25329.70238733333
2025-11-20 00:00:00,24520.295402,25779.476676,24519.786127,25257.215646,25615.999551999997
2025-11-21 00:00:00,24800.65103,25052.487285,24347.905974,24939.852735,25359.919342999998
2025-11-24 00:00:00,25425.785515,25457.105899,24813.637531,24733.68142966667,25119.45688533334
2025-11-25 00:00:00,25529.422882,25601.485228,25058.343942,25232.176315,25650.715099
2025-11-26 00:00:00,25783.550872,25846.700913,25526.112597,25396.417350666667,25734.490759333334
2025-11-27 00:00:00,25771.073646,25809.269236,25754.776861,25718.788127333333,25911.463657666667
2025-11-28 00:00:00,25957.213486,25972.746359,25771.073646,25778.373247666663,25801.96963433333
2025-12-01 00:00:00,25870.891454,26019.854253,25660.561073,25900.344497,26029.615348000003
2025-12-02 00:00:00,26078.675462,26146.154337,25794.500274,25850.43559333333,26040.310113666663
2025-12-03 00:00:00,26121.454522,26161.68721,25893.044896,26006.443357666667,26218.38644133333
2025-12-04 00:00:00,26107.958747,26209.813653,25961.54232,26058.728876,26224.412855999995
2025-12-05 00:00:00,26212.360026,26347.82705,26054.230284,26093.104906666664,26224.667493333327
2025-12-08 00:00:00,26183.586015,26340.44257,26038.952048,26204.805786666664,26355.381289333327
2025-12-09 00:00:00,26152.520268,26213.123937,26034.11394,26187.660211,26336.368374
2025-12-10 00:00:00,26279.074989,26350.62806,26002.284282,26133.252715,26232.39149
2025-12-11 00:00:00,26313.960294,26341.206481,25853.830757,26210.662443666664,26419.040605333328
2025-12-12 00:00:00,25669.982652,26210.577565,25583.915256,26169.665844000003,26485.50093100001
2025-12-15 00:00:00,25567.109197,25881.331581,25497.593224,25821.49182433333,26059.068392666668
2025-12-16 00:00:00,25539.017455,25662.569758,25288.634931,25648.678000666667,25799.762777333333
2025-12-17 00:00:00,25166.091218,25727.623827,25101.541443,25496.740714666663,25704.84649833333
2025-12-18 00:00:00,25435.636956,25630.799165,25115.157411,25331.752162666668,25561.962882333337
2025-12-19 00:00:00,25817.388357,25820.161981,25426.307497,25393.864510666663,25672.571610333333
2025-12-22 00:00:00,25921.021003,26016.33278,25848.150359,25687.952611666668,25949.597726333333
2025-12-23 00:00:00,26033.226666,26044.321159,25828.230702,25928.50138066667,26008.852402333338
2025-12-24 00:00:00,26086.934096,26114.41818,25998.934599,25968.59284233333,26108.95498266667
2025-12-26 00:00:00,26078.108931,26158.039707,26056.172094,26066.76229166667,26134.58998433334
2025-12-29 00:00:00,25965.651121,26116.183213,25868.322164,26097.440244,26138.708393999997
2025-12-30 00:00:00,25896.56269,26015.32419,25888.746116,25983.385499333333,26098.448834666666
2025-12-31 00:00:00,25653.240298,25937.662742,25647.440904,25933.544332,25978.342548000004
2026-01-02 00:00:00,25612.644541,26025.410092,25482.284254,25746.114648,25844.78839200001
2026-01-05 00:00:00,25797.972996,25928.837578,25624.747624,25706.779629,25931.275004
2026-01-06 00:00:00,26053.146323,26059.70216,25746.787042,25783.852732666663,25942.957841333333
2026-01-07 00:00:00,26057.684979,26219.563711,25948.000792,25953.211841666664,26159.636641333327
2026-01-08 00:00:00,25932.871939,26071.805242,25788.643536,26075.083160666665,26202.16552933333
2026-01-09 00:00:00,26154.509641,26208.721366,25835.542982,25931.106905666664,26073.570275333328
2026-01-12 00:00:00,26165.099839,26244.022024,25852.941163,26066.25799633333,26296.97301066666
2026-01-13 00:00:00,26120.721869,26269.23678,26024.905797,26087.354342,26321.767521000005
2026-01-14 00:00:00,25832.012916,26148.4581,25639.120035,26138.288148666663,26251.670500333326
2026-01-15 00:00:00,25927.828987,26175.690036,25782.0877,25873.197017,26107.273999
2026-01-16 00:00:00,25901.857789,26113.409589,25811.336816,25961.868907666667,26141.650115333334
2026-01-19 00:00:00,25616.426755,25690.810284,25453.287285,25942.201398,26073.065980000003
2026-01-20 00:00:00,25358.731951,25658.283249,25310.823916,25586.84144133333,25720.39559766667
2026-01-21 00:00:00,25728.632417,25873.86941,25239.970452,25442.613038666663,25574.40216133333
2026-01-22 00:00:00,25850.16754,25960.860317,25702.661219,25614.15742633333,25988.34440066667
2026-01-23 00:00:00,25901.101346,26067.770882,25759.646567,25837.896358666665,25973.13149833333
2026-01-26 00:00:00,26083.40403,26159.300445,25583.143277,25909.506265,26059.365963
2026-01-27 00:00:00,26334.290849,26342.359571,26060.458602,25941.94925066667,26300.755224333338
2026-01-28 00:00:00,26493.900253,26575.343914,26216.53794,26245.703007333334,26430.94741266667
2026-01-29 00:00:00,26205.695595,26521.888632,25755.360058,26428.59403566667,26640.65013133334
2026-01-30 00:00:00,25859.497,26243.517729,25788.391388,26160.98142833333,26566.60279866666
2026-02-02 00:00:00,26095.507113,26172.412118,25396.554085,25963.802039,26139.212690000004
2026-02-03 00:00:00,25639.62433,26251.334303,25435.636956,25888.157772,26379.761459000005
2026-02-04 00:00:00,25332.00431,25733.423221,24996.395912,25775.531863,26115.42677
2026-02-05 00:00:00,24635.068463,25385.207445,24616.913839,25353.94114766667,25711.486383333337
2026-02-06 00:00:00,25323.431293,25438.662727,24447.974976,24879.063249,25141.212659
2026-02-09 00:00:00,25579.361064,25647.188757,25169.873431,25070.022998666667,25692.071021333333
2026-02-10 00:00:00,25474.215532,25665.847676,25414.708709,25465.47441733333,25761.075403666666
2026-02-11 00:00:00,25495.900222,25684.0023,25273.506077,25518.25730566667,25621.80590233334
2026-02-12 00:00:00,25035.226636,25638.111444,24933.863318,25484.469533,25695.432989
2026-02-13 00:00:00,24986.31001,25210.21704,24789.887063,25202.400466000003,25470.93761400001
2026-02-16 00:00:00,24959.834516,25136.337806,24882.677364,24995.471371000003,25201.05567900001
2026-02-17 00:00:00,24981.014911,25103.558624,24659.274628,24992.94989533333,25103.22242666667
2026-02-18 00:00:00,25150.710217,25344.107393,24912.935071,24914.616054333328,25169.957480666657
2026-02-19 00:00:00,25049.346899,25269.219569,24961.599549,25135.91756033333,25358.900049666663
2026-02-20 00:00:00,25292.921439,25355.454033,24890.493938,25093.38867233333,25225.177795666663
2026-02-23 00:00:00,24999.169535,25275.018962,24879.903741,25179.623136666665,25468.75233533333
2026-02-24 00:00:00,25231.145288,25294.182177,24906.631382,25051.36407933333,25222.824417666667
2026-02-25 00:00:00,25680.472234,25713.755712,25206.686975,25143.98628233333,25381.34118266667
2026-02-26 00:00:00,25242.996223,25636.598559,25075.318097,25533.638307,25860.589639
2026-02-27 00:00:00,25167.099808,25314.353981,24994.883027,25318.304293,25561.290488999995
2026-03-02 00:00:00,25210.469188,25316.623309,24687.263007,25158.778938666663,25322.674850333333
2026-03-03 00:00:00,24922.012383,25225.850189,24561.189229,25071.45183466667,25455.64066233334
2026-03-04 00:00:00,25353.941148,25434.376218,24709.451992,24903.017267,25244.845305
2026-03-05 00:00:00,25225.345894,25466.903253,24985.30142,25165.923119333336,25622.394246666678
2026-03-06 00:00:00,24873.095757,25357.471214,24812.328195,25225.850189,25466.398958
2026-03-09 00:00:00,25172.394907,25273.25393,24206.165469,25014.298388666663,25216.26858233333
2026-03-10 00:00:00,25225.345894,25434.124071,25043.295358,24883.938102,25561.710735
2026-03-11 00:00:00,25159.787529,25396.301937,25087.169033,25234.255107666668,25425.214857333336
2026-03-12 00:00:00,24779.549013,25163.569742,24728.363059,25214.419499666663,25341.669966333327
2026-03-13 00:00:00,24544.295342,25018.332749,24542.782457,24890.493938,25052.624817
2026-03-16 00:00:00,24866.53992,25029.427242,24486.553552,24701.803516,24860.824575
2026-03-17 00:00:00,25027.5,25117.0,24728.25,24794.173571333333,25101.793590666664
2026-03-18 00:00:00,24606.25,25210.5,24565.5,24957.58333333333,25186.916666666664
2026-03-19 00:00:00,24617.0,24725.25,24326.75,24794.08333333333,25022.666666666664
2026-03-20 00:00:00,24217.25,24660.5,23971.25,24556.33333333333,24785.916666666664
2026-03-23 00:00:00,24400.0,24763.0,23772.5,24283.0,24594.75
2026-03-24 00:00:00,24403.75,24550.0,24134.0,24311.83333333333,24851.166666666664
2026-03-25 00:00:00,24367.75,24539.75,24286.5,24362.58333333333,24591.166666666664
2026-03-26 00:00:00,23822.0,24421.25,23763.25,24398.0,24509.5
2026-03-27 00:00:00,23254.25,23976.0,23232.5,24002.166666666668,24241.083333333336
2026-03-30 00:00:00,23106.25,23574.0,23024.5,23487.58333333333,23742.666666666664
2026-03-31 00:00:00,23905.5,23975.25,22961.5,23234.916666666668,23445.333333333336
2026-04-01 00:00:00,24187.25,24348.25,23880.0,23614.08333333333,24266.666666666664
2026-04-02 00:00:00,24219.5,24266.75,23666.0,24138.5,24397.0
2026-04-03 00:00:00,24129.75,24255.0,24106.0,24050.75,24435.5
2026-04-06 00:00:00,24349.75,24452.25,23981.5,24163.58333333333,24221.166666666664
2026-04-07 00:00:00,24399.25,24451.5,23941.5,24261.166666666668,24540.833333333336
2026-04-08 00:00:00,25039.0,25257.0,24355.0,24264.08333333333,24586.666666666664
2026-04-09 00:00:00,25244.75,25269.75,24953.0,24883.666666666668,25412.333333333336
2026-04-10 00:00:00,25333.0,25393.0,25193.0,25155.83333333333,25358.666666666664
2026-04-13 00:00:00,25585.5,25599.25,24904.5,25306.33333333333,25419.666666666664
2026-04-14 00:00:00,25990.0,26003.25,25560.0,25363.08333333333,25821.666666666664
2026-04-15 00:00:00,26359.5,26377.5,25933.75,25851.08333333333,26142.166666666664
2026-04-16 00:00:00,26464.25,26564.0,26275.5,26223.58333333333,26513.416666666664
2026-04-17 00:00:00,26840.75,26884.75,26440.0,26434.58333333333,26593.666666666664
2026-04-20 00:00:00,26774.25,26827.75,26535.0,26721.83333333333,27003.666666666664
2026-04-21 00:00:00,26721.25,26901.75,26551.75,26712.33333333333,26889.666666666664
2026-09-02,29143.330078125,29165.623046875,28971.8984375,29099.300130208332,29245.340494791664
