instrument,date,close
EURGBP,2026-02-13 00:00:00,0.8714399933815002
EURGBP,2026-02-16 00:00:00,0.8694999814033508
EURGBP,2026-02-17 00:00:00,0.8695200085639954
EURGBP,2026-02-18 00:00:00,0.8736799955368042
EURGBP,2026-02-19 00:00:00,0.873449981212616
EURGBP,2026-02-20 00:00:00,0.8742499947547913
EURGBP,2026-02-23 00:00:00,0.874459981918335
EURGBP,2026-02-24 00:00:00,0.8737800121307373
EURGBP,2026-02-25 00:00:00,0.8723400235176086
EURGBP,2026-02-26 00:00:00,0.871399998664856
EURGBP,2026-02-27 00:00:00,0.8747699856758118
EURGBP,2026-03-02 00:00:00,0.8770700097084045
EURGBP,2026-03-03 00:00:00,0.8721299767494202
EURGBP,2026-03-04 00:00:00,0.8695999979972839
EURGBP,2026-03-05 00:00:00,0.8702200055122375
EURGBP,2026-03-06 00:00:00,0.8689900040626526
EURGBP,2026-03-09 00:00:00,0.8662499785423279
EURGBP,2026-03-10 00:00:00,0.8653200268745422
EURGBP,2026-03-11 00:00:00,0.8651900291442871
EURGBP,2026-03-12 00:00:00,0.8626000285148621
EURGBP,2026-03-13 00:00:00,0.862820029258728
EURGBP,2026-03-16 00:00:00,0.8631299734115601
EURGBP,2026-03-17 00:00:00,0.8636299967765808
EURGBP,2026-03-18 00:00:00,0.8637599945068359
EURGBP,2026-03-19 00:00:00,0.8641700148582458
EURGBP,2026-03-20 00:00:00,0.8622900247573853
EURGBP,2026-03-23 00:00:00,0.8671000003814697
EURGBP,2026-03-24 00:00:00,0.8645899891853333
EURGBP,2026-03-25 00:00:00,0.8657000064849854
EURGBP,2026-03-26 00:00:00,0.865119993686676
EURGBP,2026-03-27 00:00:00,0.8649299740791321
EURGBP,2026-03-29 00:00:00,0.8680300116539001
EURGBP,2026-03-30 00:00:00,0.869700014591217
EURGBP,2026-03-31 00:00:00,0.8738700151443481
EURGBP,2026-04-01 00:00:00,0.8712499737739563
EURGBP,2026-04-02 00:00:00,0.8723199963569641
EURGBP,2026-04-05 00:00:00,0.8727999925613403
EURGBP,2026-04-06 00:00:00,0.8720499873161316
EURGBP,2026-04-07 00:00:00,0.8720200061798096
EURGBP,2026-04-08 00:00:00,0.8704900145530701
EURGBP,2026-04-09 00:00:00,0.8704800009727478
EURGBP,2026-04-12 00:00:00,0.8715999722480774
EURGBP,2026-04-13 00:00:00,0.8704000115394592
EURGBP,2026-04-14 00:00:00,0.8691200017929077
EURGBP,2026-04-15 00:00:00,0.8698400259017944
EURGBP,2026-04-16 00:00:00,0.8709800243377686
EURGBP,2026-04-19 00:00:00,0.8707000017166138
EURGBP,2026-04-20 00:00:00,0.8708599805831909
EURGBP,2026-04-21 00:00:00,0.8693000078201294
EURGBP,2026-04-22 00:00:00,0.8670399785041809
EURGBP,2026-04-23 00:00:00,0.8675900101661682
EURGBP,2026-04-26 00:00:00,0.866159975528717
EURGBP,2026-04-27 00:00:00,0.865909993648529
EURGBP,2026-04-28 00:00:00,0.8664399981498718
EURGBP,2026-04-29 00:00:00,0.8662400245666504
EURGBP,2026-04-30 00:00:00,0.862280011177063
EURGBP,2026-05-03 00:00:00,0.863349974155426
EURGBP,2026-05-04 00:00:00,0.8640099763870239
EURGBP,2026-05-05 00:00:00,0.8634999990463257
EURGBP,2026-05-06 00:00:00,0.8642799854278564
EURGBP,2026-05-07 00:00:00,0.8653299808502197
EURGBP,2026-05-10 00:00:00,0.8655700087547302
EURGBP,2026-05-11 00:00:00,0.8657400012016296
EURGBP,2026-05-12 00:00:00,0.8667700290679932
EURGBP,2026-05-13 00:00:00,0.8661199808120728
EURGBP,2026-05-14 00:00:00,0.8708500266075134
EURGBP,2026-05-17 00:00:00,0.8725399971008301
EURGBP,2026-05-18 00:00:00,0.867680013179779
EURGBP,2026-05-19 00:00:00,0.8664000034332275
EURGBP,2026-05-20 00:00:00,0.8653200268745422
EURGBP,2026-05-21 00:00:00,0.8649200201034546
EURGBP,2026-05-24 00:00:00,0.8635200262069702
EURGBP,2026-05-25 00:00:00,0.8619999885559082
EURGBP,2026-05-26 00:00:00,0.8647500276565552
EURGBP,2026-05-27 00:00:00,0.865909993648529
EURGBP,2026-05-28 00:00:00,0.8664100170135498
EURGBP,2026-05-31 00:00:00,0.8659600019454956
EURGBP,2026-06-01 00:00:00,0.8644099831581116
EURGBP,2026-06-02 00:00:00,0.863789975643158
EURGBP,2026-06-03 00:00:00,0.8645899891853333
EURGBP,2026-06-04 00:00:00,0.8648999929428101
EURGBP,2026-06-07 00:00:00,0.8639799952507019
EURGBP,2026-06-08 00:00:00,0.864549994468689
EURGBP,2026-06-09 00:00:00,0.8624100089073181
EURGBP,2026-06-10 00:00:00,0.8630800247192383
EURGBP,2026-06-11 00:00:00,0.8628900051116943
EURGBP,2026-06-14 00:00:00,0.8626899719238281
EURGBP,2026-06-15 00:00:00,0.8640000224113464
EURGBP,2026-06-16 00:00:00,0.8647300004959106
EURGBP,2026-06-17 00:00:00,0.8651000261306763
EURGBP,2026-06-18 00:00:00,0.8678600192070007
EURGBP,2026-06-21 00:00:00,0.8678600192070007
EURGBP,2026-06-22 00:00:00,0.8625800013542175
EURGBP,2026-06-23 00:00:00,0.8620399832725525
EURGBP,2026-06-24 00:00:00,0.8624500036239624
EURGBP,2026-06-25 00:00:00,0.861329972743988
EURGBP,2026-06-28 00:00:00,0.8626999855041504
EURGBP,2026-06-29 00:00:00,0.8613700270652771
EURGBP,2026-06-30 00:00:00,0.861329972743988
EURGBP,2026-07-01 00:00:00,0.8565300107002258
EURGBP,2026-07-02 00:00:00,0.8561000227928162
EURGBP,2026-07-05 00:00:00,0.8564900159835815
EURGBP,2026-07-06 00:00:00,0.8541799783706665
EURGBP,2026-07-07 00:00:00,0.8542299866676331
EURGBP,2026-07-08 00:00:00,0.8524900078773499
EURGBP,2026-07-09 00:00:00,0.8523200154304504
EURGBP,2026-07-12 00:00:00,0.8518999814987183
EURGBP,2026-07-13 00:00:00,0.8527200222015381
EURGBP,2026-07-14 00:00:00,0.8527399897575378
EURGBP,2026-07-15 00:00:00,0.8469399809837341
EURGBP,2026-07-16 00:00:00,0.8491899967193604
EURGBP,2026-07-19 00:00:00,0.8498700261116028
EURGBP,2026-07-20 00:00:00,0.8497999906539917
EURGBP,2026-07-21 00:00:00,0.8522400259971619
EURGBP,2026-07-22 00:00:00,0.8531699776649475
EURGBP,2026-07-23 00:00:00,0.8545600175857544
EURGBP,2026-07-26 00:00:00,0.8534500002861023
EURGBP,2026-07-27 00:00:00,0.855430006980896
EURGBP,2026-07-28 00:00:00,0.8568900227546692
EURGBP,2026-07-29 00:00:00,0.8578299880027771
EURGBP,2026-07-30 00:00:00,0.8560199737548828
EURGBP,2026-08-02 00:00:00,0.8556299805641174
EURGBP,2026-08-03 00:00:00,0.8569599986076355
EURGBP,2026-08-04 00:00:00,0.8573499917984009
EURGBP,2026-08-05 00:00:00,0.857990026473999
EURGBP,2026-08-06 00:00:00,0.8564800024032593
EURGBP,2026-08-09 00:00:00,0.8565999865531921
EURGBP,2026-08-10 00:00:00,0.8545399904251099
EURGBP,2026-08-11 00:00:00,0.854449987411499
EURGBP,2026-08-12 00:00:00,0.8539000153541565
EURGBP,2026-08-13 00:00:00,0.8549299836158752
EURGBP,2026-08-16 00:00:00,0.8543599843978882
EURGBP,2026-08-17 00:00:00,0.8547700047492981
EURGBP,2026-08-18 00:00:00,0.8551599979400635
EURGBP,2026-08-19 00:00:00,0.8582800030708313
EURGBP,2026-08-20 00:00:00,0.8566399812698364
EURGBP,2026-08-23 00:00:00,0.8555600047111511
EURGBP,2026-08-24 00:00:00,0.8554700016975403
EURGBP,2026-08-25 00:00:00,0.8553599715232849
EURGBP,2026-08-26 00:00:00,0.8571699857711792
EURGBP,2026-08-27 00:00:00,0.8570799827575684
EURGBP,2026-08-30 00:00:00,0.8558400273323059
EURGBP,2026-08-31 00:00:00,0.8574399948120117
EURGBP,2026-09-01 00:00:00,0.8576099872589111
EURGBP,2026-09-02 00:00:00,0.8591799736022949
EURGBP,2026-09-03 00:00:00,0.8594800233840942
EURGBP,2026-09-06 00:00:00,0.8591300249099731
EURGBP,2026-09-07 00:00:00,0.858299970626831
EURGBP,2026-09-09 00:00:00,0.8591899871826172
AUDCAD,2025-08-11 00:00:00,0.8972100019454956
AUDCAD,2025-08-12 00:00:00,0.8990650177001953
AUDCAD,2025-08-13 00:00:00,0.9010059833526611
AUDCAD,2025-08-14 00:00:00,0.8974400162696838
AUDCAD,2025-08-17 00:00:00,0.8992000222206116
AUDCAD,2025-08-18 00:00:00,0.8963599801063538
AUDCAD,2025-08-19 00:00:00,0.8948900103569031
AUDCAD,2025-08-20 00:00:00,0.8927900195121765
AUDCAD,2025-08-21 00:00:00,0.8930799961090088
AUDCAD,2025-08-24 00:00:00,0.8966900110244751
AUDCAD,2025-08-25 00:00:00,0.8981879949569702
AUDCAD,2025-08-26 00:00:00,0.8984500169754028
AUDCAD,2025-08-27 00:00:00,0.8973100185394287
AUDCAD,2025-08-28 00:00:00,0.8981299996376038
AUDCAD,2025-08-31 00:00:00,0.8989199995994568
AUDCAD,2025-09-01 00:00:00,0.9013299942016602
AUDCAD,2025-09-02 00:00:00,0.8984400033950806
AUDCAD,2025-09-03 00:00:00,0.9026299715042114
AUDCAD,2025-09-04 00:00:00,0.9009299874305725
AUDCAD,2025-09-07 00:00:00,0.9067299962043762
AUDCAD,2025-09-08 00:00:00,0.9101600050926208
AUDCAD,2025-09-09 00:00:00,0.9116899967193604
AUDCAD,2025-09-10 00:00:00,0.9174000024795532
AUDCAD,2025-09-11 00:00:00,0.9221199750900269
AUDCAD,2025-09-14 00:00:00,0.9200599789619446
AUDCAD,2025-09-15 00:00:00,0.9190999865531921
AUDCAD,2025-09-16 00:00:00,0.9189000129699707
AUDCAD,2025-09-17 00:00:00,0.9159899950027466
AUDCAD,2025-09-18 00:00:00,0.9126499891281128
AUDCAD,2025-09-21 00:00:00,0.9081950187683105
AUDCAD,2025-09-22 00:00:00,0.9125300049781799
AUDCAD,2025-09-23 00:00:00,0.9130100011825562
AUDCAD,2025-09-24 00:00:00,0.9151999950408936
AUDCAD,2025-09-25 00:00:00,0.9112570285797119
AUDCAD,2025-09-28 00:00:00,0.9131399989128113
AUDCAD,2025-09-29 00:00:00,0.9154700040817261
AUDCAD,2025-09-30 00:00:00,0.9203799962997437
AUDCAD,2025-10-01 00:00:00,0.9218599796295166
AUDCAD,2025-10-02 00:00:00,0.9210439920425415
AUDCAD,2025-10-05 00:00:00,0.9206299781799316
AUDCAD,2025-10-06 00:00:00,0.9226800203323364
AUDCAD,2025-10-07 00:00:00,0.9180499911308289
AUDCAD,2025-10-08 00:00:00,0.918828010559082
AUDCAD,2025-10-09 00:00:00,0.9197099804878235
AUDCAD,2025-10-12 00:00:00,0.9095600247383118
AUDCAD,2025-10-13 00:00:00,0.914080023765564
AUDCAD,2025-10-14 00:00:00,0.911620020866394
AUDCAD,2025-10-15 00:00:00,0.9140130281448364
AUDCAD,2025-10-16 00:00:00,0.9103999733924866
AUDCAD,2025-10-19 00:00:00,0.9111999869346619
AUDCAD,2025-10-20 00:00:00,0.9144840240478516
AUDCAD,2025-10-21 00:00:00,0.9101150035858154
AUDCAD,2025-10-22 00:00:00,0.9075199961662292
AUDCAD,2025-10-23 00:00:00,0.9111400246620178
AUDCAD,2025-10-27 00:00:00,0.9142199754714966
AUDCAD,2025-10-28 00:00:00,0.9175800085067749
AUDCAD,2025-10-29 00:00:00,0.9177700281143188
AUDCAD,2025-10-30 00:00:00,0.9164999723434448
AUDCAD,2025-10-31 00:00:00,0.9169600009918213
AUDCAD,2025-11-03 00:00:00,0.9172999858856201
AUDCAD,2025-11-04 00:00:00,0.918910026550293
AUDCAD,2025-11-05 00:00:00,0.9144200086593628
AUDCAD,2025-11-06 00:00:00,0.9177799820899963
AUDCAD,2025-11-07 00:00:00,0.9148200154304504
AUDCAD,2025-11-10 00:00:00,0.913100004196167
AUDCAD,2025-11-11 00:00:00,0.9163500070571899
AUDCAD,2025-11-12 00:00:00,0.9150400161743164
AUDCAD,2025-11-13 00:00:00,0.9156200289726257
AUDCAD,2025-11-14 00:00:00,0.9161999821662903
AUDCAD,2025-11-17 00:00:00,0.91566002368927
AUDCAD,2025-11-18 00:00:00,0.9121299982070923
AUDCAD,2025-11-19 00:00:00,0.9101600050926208
AUDCAD,2025-11-20 00:00:00,0.9108999967575073
AUDCAD,2025-11-21 00:00:00,0.9087600111961365
AUDCAD,2025-11-24 00:00:00,0.9107199907302856
AUDCAD,2025-11-25 00:00:00,0.9122300148010254
AUDCAD,2025-11-26 00:00:00,0.9123899936676025
AUDCAD,2025-11-27 00:00:00,0.9159200191497803
AUDCAD,2025-11-28 00:00:00,0.9166100025177002
AUDCAD,2025-12-01 00:00:00,0.9150400161743164
AUDCAD,2025-12-02 00:00:00,0.9157599806785583
AUDCAD,2025-12-03 00:00:00,0.9182400107383728
AUDCAD,2025-12-04 00:00:00,0.9214400053024292
AUDCAD,2025-12-05 00:00:00,0.9221400022506714
AUDCAD,2025-12-08 00:00:00,0.917930006980896
AUDCAD,2025-12-09 00:00:00,0.91771000623703
AUDCAD,2025-12-10 00:00:00,0.9189820289611816
AUDCAD,2025-12-11 00:00:00,0.9202600121498108
AUDCAD,2025-12-12 00:00:00,0.9176700115203857
AUDCAD,2025-12-15 00:00:00,0.915120005607605
AUDCAD,2025-12-16 00:00:00,0.9144499897956848
AUDCAD,2025-12-17 00:00:00,0.9122999906539917
AUDCAD,2025-12-18 00:00:00,0.9098700284957886
AUDCAD,2025-12-19 00:00:00,0.9110900163650513
AUDCAD,2025-12-22 00:00:00,0.9114800095558167
AUDCAD,2025-12-23 00:00:00,0.9153299927711487
AUDCAD,2025-12-24 00:00:00,0.9171199798583984
AUDCAD,2025-12-26 00:00:00,0.9167919754981995
AUDCAD,2025-12-29 00:00:00,0.9175300002098083
AUDCAD,2025-12-30 00:00:00,0.9161400198936462
AUDCAD,2025-12-31 00:00:00,0.9168499708175659
AUDCAD,2026-01-02 00:00:00,0.9159799814224243
AUDCAD,2026-01-05 00:00:00,0.9187399744987488
AUDCAD,2026-01-06 00:00:00,0.9240999817848206
AUDCAD,2026-01-07 00:00:00,0.9304699897766113
AUDCAD,2026-01-08 00:00:00,0.9314799904823303
AUDCAD,2026-01-09 00:00:00,0.928538978099823
AUDCAD,2026-01-12 00:00:00,0.9301199913024902
AUDCAD,2026-01-13 00:00:00,0.930741012096405
AUDCAD,2026-01-14 00:00:00,0.9280700087547302
AUDCAD,2026-01-15 00:00:00,0.9276000261306763
AUDCAD,2026-01-16 00:00:00,0.9306300282478333
AUDCAD,2026-01-19 00:00:00,0.9294000267982483
AUDCAD,2026-01-20 00:00:00,0.9308509826660156
AUDCAD,2026-01-21 00:00:00,0.9310100078582764
AUDCAD,2026-01-22 00:00:00,0.9350169897079468
AUDCAD,2026-01-23 00:00:00,0.9428399801254272
AUDCAD,2026-01-26 00:00:00,0.9473099708557129
AUDCAD,2026-01-27 00:00:00,0.9480869770050049
AUDCAD,2026-01-28 00:00:00,0.9502999782562256
AUDCAD,2026-01-29 00:00:00,0.9528300166130066
AUDCAD,2026-01-30 00:00:00,0.9508000016212463
AUDCAD,2026-02-02 00:00:00,0.947048008441925
AUDCAD,2026-02-03 00:00:00,0.950980007648468
AUDCAD,2026-02-04 00:00:00,0.9577270150184631
AUDCAD,2026-02-05 00:00:00,0.9558500051498413
AUDCAD,2026-02-06 00:00:00,0.9478999972343445
AUDCAD,2026-02-09 00:00:00,0.9606000185012817
AUDCAD,2026-02-10 00:00:00,0.9606099724769592
AUDCAD,2026-02-11 00:00:00,0.9586399793624878
AUDCAD,2026-02-12 00:00:00,0.9670100212097168
AUDCAD,2026-02-13 00:00:00,0.9639999866485596
AUDCAD,2026-02-16 00:00:00,0.962689995765686
AUDCAD,2026-02-17 00:00:00,0.964389979839325
AUDCAD,2026-02-18 00:00:00,0.9659199714660645
AUDCAD,2026-02-19 00:00:00,0.9646199941635132
AUDCAD,2026-02-20 00:00:00,0.9656199812889099
AUDCAD,2026-02-23 00:00:00,0.9705309867858887
AUDCAD,2026-02-24 00:00:00,0.96670001745224
AUDCAD,2026-02-25 00:00:00,0.96670001745224
AUDCAD,2026-02-26 00:00:00,0.9735699892044067
AUDCAD,2026-02-27 00:00:00,0.9710900187492371
AUDCAD,2026-03-02 00:00:00,0.9646469950675964
AUDCAD,2026-03-03 00:00:00,0.9713199734687805
AUDCAD,2026-03-04 00:00:00,0.9626200199127197
AUDCAD,2026-03-05 00:00:00,0.9653599858283997
AUDCAD,2026-03-06 00:00:00,0.9582800269126892
AUDCAD,2026-03-09 00:00:00,0.947380006313324
AUDCAD,2026-03-10 00:00:00,0.9602100253105164
AUDCAD,2026-03-11 00:00:00,0.966946005821228
AUDCAD,2026-03-12 00:00:00,0.9696369767189026
AUDCAD,2026-03-13 00:00:00,0.964460015296936
AUDCAD,2026-03-16 00:00:00,0.9605299830436707
AUDCAD,2026-03-17 00:00:00,0.9672600030899048
AUDCAD,2026-03-18 00:00:00,0.973226010799408
AUDCAD,2026-03-19 00:00:00,0.9648200273513794
AUDCAD,2026-03-20 00:00:00,0.9724299907684326
AUDCAD,2026-03-23 00:00:00,0.9605500102043152
AUDCAD,2026-03-24 00:00:00,0.961929976940155
AUDCAD,2026-03-25 00:00:00,0.9624300003051758
AUDCAD,2026-03-26 00:00:00,0.9588199853897095
AUDCAD,2026-03-27 00:00:00,0.9538400173187256
AUDCAD,2026-03-29 00:00:00,0.9520099759101868
AUDCAD,2026-03-30 00:00:00,0.9533299803733826
AUDCAD,2026-03-31 00:00:00,0.9621269702911377
AUDCAD,2026-04-01 00:00:00,0.9602000117301941
AUDCAD,2026-04-02 00:00:00,0.9615899920463562
AUDCAD,2026-04-05 00:00:00,0.9599699974060059
AUDCAD,2026-04-06 00:00:00,0.9621899724006653
AUDCAD,2026-04-07 00:00:00,0.9795460104942322
AUDCAD,2026-04-08 00:00:00,0.9749490022659302
AUDCAD,2026-04-09 00:00:00,0.9778599739074707
AUDCAD,2026-04-12 00:00:00,0.9736400246620178
AUDCAD,2026-04-13 00:00:00,0.9785199761390686
AUDCAD,2026-04-14 00:00:00,0.9812399744987488
AUDCAD,2026-04-15 00:00:00,0.9850900173187256
AUDCAD,2026-04-16 00:00:00,0.9807900190353394
AUDCAD,2026-04-19 00:00:00,0.9775400161743164
AUDCAD,2026-04-20 00:00:00,0.9786999821662903
AUDCAD,2026-04-21 00:00:00,0.9771699905395508
AUDCAD,2026-04-22 00:00:00,0.978190004825592
AUDCAD,2026-04-23 00:00:00,0.976606011390686
AUDCAD,2026-04-26 00:00:00,0.9768199920654297
AUDCAD,2026-04-27 00:00:00,0.9793400168418884
AUDCAD,2026-04-28 00:00:00,0.9831690192222595
AUDCAD,2026-04-29 00:00:00,0.9739000201225281
AUDCAD,2026-04-30 00:00:00,0.9778000116348267
AUDCAD,2026-05-03 00:00:00,0.9795629978179932
AUDCAD,2026-05-04 00:00:00,0.9762449860572815
AUDCAD,2026-05-05 00:00:00,0.9799200296401978
AUDCAD,2026-05-06 00:00:00,0.9865900278091431
AUDCAD,2026-05-07 00:00:00,0.9845600128173828
AUDCAD,2026-05-10 00:00:00,0.9898599982261658
AUDCAD,2026-05-11 00:00:00,0.9911100268363953
AUDCAD,2026-05-12 00:00:00,0.9911900162696838
AUDCAD,2026-05-13 00:00:00,0.9937599897384644
AUDCAD,2026-05-14 00:00:00,0.9899399876594543
AUDCAD,2026-05-17 00:00:00,0.9810000061988831
AUDCAD,2026-05-18 00:00:00,0.9849900007247925
AUDCAD,2026-05-19 00:00:00,0.9767000079154968
AUDCAD,2026-05-20 00:00:00,0.982446014881134
AUDCAD,2026-05-21 00:00:00,0.9842000007629395
AUDCAD,2026-05-24 00:00:00,0.987779974937439
AUDCAD,2026-05-25 00:00:00,0.989579975605011
AUDCAD,2026-05-26 00:00:00,0.9899700284004211
AUDCAD,2026-05-27 00:00:00,0.9874600172042847
AUDCAD,2026-05-28 00:00:00,0.9872599840164185
AUDCAD,2026-05-31 00:00:00,0.9904400110244751
AUDCAD,2026-06-01 00:00:00,0.9916099905967712
AUDCAD,2026-06-02 00:00:00,0.993170976638794
AUDCAD,2026-06-03 00:00:00,0.9909300208091736
AUDCAD,2026-06-04 00:00:00,0.9914109706878662
AUDCAD,2026-06-07 00:00:00,0.9820700287818909
